name,type,start_time,duration,data,error,
Async Serial,data,4.53184048,8.25E-05,0xFF,,
Async Serial,data,4.53192702,8.25E-05,0x7F,,
Async Serial,data,4.53201353,8.25E-05,0xB3,,
Async Serial,data,4.53210007,8.25E-05,0x27,,
Async Serial,data,4.53218658,8.25E-05,0x00,,
Async Serial,data,4.5322731,8.25E-05,0x00,,
Async Serial,data,4.53235962,8.25E-05,0x1E,,
Async Serial,data,4.53244614,8.25E-05,0x02,,
Async Serial,data,4.53253266,8.25E-05,0x01,,
Async Serial,data,4.53261919,8.25E-05,0x06,,
Async Serial,data,4.5327057,8.25E-05,0x1A,,
Async Serial,data,4.53279222,8.25E-05,0xFF,,
Async Serial,data,4.53287871,8.25E-05,0x4C,,
Async Serial,data,4.53296523,8.25E-05,0x00,,
Async Serial,data,4.53305174,8.25E-05,0x02,,
Async Serial,data,4.53313827,8.25E-05,0x15,,
Async Serial,data,4.53322478,8.25E-05,0xF7,,
Async Serial,data,4.5333113,8.25E-05,0x82,,
Async Serial,data,4.53339781,8.25E-05,0x6D,,
Async Serial,data,4.53349854,8.25E-05,0xA6,,
Async Serial,data,4.53358505,8.25E-05,0x4F,,
Async Serial,data,4.53367158,8.25E-05,0xA2,,
Async Serial,data,4.5337581,8.25E-05,0x4E,,
Async Serial,data,4.53384463,8.25E-05,0x98,,
Async Serial,data,4.53393114,8.25E-05,0x80,,
Async Serial,data,4.53401767,8.25E-05,0x24,,
Async Serial,data,4.53410418,8.25E-05,0xBC,,
Async Serial,data,4.5341907,8.25E-05,0x5B,,
Async Serial,data,4.53427719,8.25E-05,0x71,,
Async Serial,data,4.53436371,8.25E-05,0xE0,,
Async Serial,data,4.53445022,8.25E-05,0x89,,
Async Serial,data,4.53453675,8.25E-05,0x3E,,
Async Serial,data,4.53462326,8.25E-05,0xC7,,
Async Serial,data,4.53470979,8.25E-05,0x46,,
Async Serial,data,4.5347963,8.25E-05,0x77,,
Async Serial,data,4.53488281,8.25E-05,0x74,,
Async Serial,data,4.5349693,8.25E-05,0xB3,,
Async Serial,data,4.53537906,8.25E-05,0xA0,,
Async Serial,data,4.53546554,8.25E-05,0x2F,,
Async Serial,data,4.53555207,8.25E-05,0x05,,
Async Serial,data,4.53563858,8.25E-05,0x01,,
Async Serial,data,4.5357251,8.25E-05,0x00,,
Async Serial,data,4.5358116,8.25E-05,0xC3,,
Async Serial,data,4.53589812,8.25E-05,0x07,,
Async Serial,data,4.53598462,8.25E-05,0xB5,,
Async Serial,data,4.53607115,8.25E-05,0x27,,
Async Serial,data,4.53615764,8.25E-05,0x3A,,
Async Serial,data,4.53624416,8.25E-05,0xEE,,
Async Serial,data,4.53633064,8.25E-05,0x01,,
Async Serial,data,4.53641714,8.25E-05,0xFF,,
Async Serial,data,4.53650364,8.25E-05,0x01,,
Async Serial,data,4.53659014,8.25E-05,0x01,,
Async Serial,data,4.53667663,8.25E-05,0xFF,,
Async Serial,data,4.53676315,8.25E-05,0x7F,,
Async Serial,data,4.53684965,8.25E-05,0xC5,,
Async Serial,data,4.53693618,8.25E-05,0x25,,
Async Serial,data,4.53702268,8.25E-05,0x00,,
Async Serial,data,4.53710921,8.25E-05,0x00,,
Async Serial,data,4.53719572,8.25E-05,0x1D,,
Async Serial,data,4.53728225,8.25E-05,0x02,,
Async Serial,data,4.53736875,8.25E-05,0x01,,
Async Serial,data,4.53745527,8.25E-05,0x06,,
Async Serial,data,4.53754178,8.25E-05,0x19,,
Async Serial,data,4.53762831,8.25E-05,0x16,,
Async Serial,data,4.53771482,8.25E-05,0x6A,,
Async Serial,data,4.53780135,8.25E-05,0xFE,,
Async Serial,data,4.53788785,8.25E-05,0x03,,
Async Serial,data,4.53797438,8.25E-05,0x09,,
Async Serial,data,4.53806089,8.25E-05,0x02,,
Async Serial,data,4.53814741,8.25E-05,0x10,,
Async Serial,data,4.53823391,8.25E-05,0x01,,
Async Serial,data,4.53832043,8.25E-05,0x00,,
Async Serial,data,4.53840694,8.25E-05,0x3F,,
Async Serial,data,4.53849346,8.25E-05,0xFF,,
Async Serial,data,4.53857997,8.25E-05,0xFF,,
Async Serial,data,4.53866648,8.25E-05,0xFF,,
Async Serial,data,4.53875298,8.25E-05,0xFF,,
Async Serial,data,4.53883951,8.25E-05,0x06,,
Async Serial,data,4.53892601,8.25E-05,0x01,,
Async Serial,data,4.53901254,8.25E-05,0x7A,,
Async Serial,data,4.53909906,8.25E-05,0x05,,
Async Serial,data,4.53918558,8.25E-05,0x57,,
Async Serial,data,4.53927209,8.25E-05,0x62,,
Async Serial,data,4.53935861,8.25E-05,0x64,,
Async Serial,data,4.53944511,8.25E-05,0x03,,
Async Serial,data,4.53953164,8.25E-05,0x05,,
Async Serial,data,4.53961815,8.25E-05,0xFF,,
Async Serial,data,4.53970469,8.25E-05,0x1D,,
Async Serial,data,4.54075902,8.25E-05,0xA0,,
Async Serial,data,4.54084554,8.25E-05,0x30,,
Async Serial,data,4.54093208,8.25E-05,0x05,,
Async Serial,data,4.54101859,8.25E-05,0x01,,
Async Serial,data,4.54110511,8.25E-05,0x03,,
Async Serial,data,4.54119162,8.25E-05,0x33,,
Async Serial,data,4.54127814,8.25E-05,0x74,,
Async Serial,data,4.54136463,8.25E-05,0x44,,
Async Serial,data,4.54145116,8.25E-05,0xCF,,
Async Serial,data,4.54153766,8.25E-05,0xD3,,
Async Serial,data,4.54162418,8.25E-05,0xD3,,
Async Serial,data,4.54171067,8.25E-05,0x01,,
Async Serial,data,4.54179719,8.25E-05,0xFF,,
Async Serial,data,4.54188369,8.25E-05,0x01,,
Async Serial,data,4.5419702,8.25E-05,0x01,,
Async Serial,data,4.54205669,8.25E-05,0xFF,,
Async Serial,data,4.54214321,8.25E-05,0x7F,,
Async Serial,data,4.5422297,8.25E-05,0xBF,,
Async Serial,data,4.54231622,8.25E-05,0x25,,
Async Serial,data,4.54240271,8.25E-05,0x00,,
Async Serial,data,4.54248923,8.25E-05,0x00,,
Async Serial,data,4.54257572,8.25E-05,0x1E,,
Async Serial,data,4.54266224,8.25E-05,0x02,,
Async Serial,data,4.54274873,8.25E-05,0x01,,
Async Serial,data,4.54283525,8.25E-05,0x06,,
Async Serial,data,4.54292174,8.25E-05,0x1A,,
Async Serial,data,4.54300826,8.25E-05,0xFF,,
Async Serial,data,4.54309475,8.25E-05,0x0C,,
Async Serial,data,4.54318126,8.25E-05,0x00,,
Async Serial,data,4.54326776,8.25E-05,0x02,,
Async Serial,data,4.54335427,8.25E-05,0x15,,
Async Serial,data,4.54344076,8.25E-05,0xF7,,
Async Serial,data,4.54352727,8.25E-05,0x82,,
Async Serial,data,4.54361377,8.25E-05,0x6D,,
Async Serial,data,4.54370027,8.25E-05,0xA6,,
Async Serial,data,4.54378677,8.25E-05,0x4F,,
Async Serial,data,4.54387331,8.25E-05,0xA2,,
Async Serial,data,4.54395982,8.25E-05,0x4E,,
Async Serial,data,4.54404635,8.25E-05,0x98,,
Async Serial,data,4.54413286,8.25E-05,0x80,,
Async Serial,data,4.5442194,8.25E-05,0x24,,
Async Serial,data,4.5443059,8.25E-05,0xBC,,
Async Serial,data,4.54439243,8.25E-05,0x5B,,
Async Serial,data,4.54447893,8.25E-05,0x71,,
Async Serial,data,4.54456545,8.25E-05,0xE0,,
Async Serial,data,4.54465195,8.25E-05,0x89,,
Async Serial,data,4.54473846,8.25E-05,0x3E,,
Async Serial,data,4.54482496,8.25E-05,0x68,,
Async Serial,data,4.54491149,8.25E-05,0xEE,,
Async Serial,data,4.54499798,8.25E-05,0x14,,
Async Serial,data,4.5450845,8.25E-05,0x95,,
Async Serial,data,4.54517101,8.25E-05,0xB3,,
Async Serial,data,4.54544116,8.25E-05,0xA0,,
Async Serial,data,4.54552766,8.25E-05,0x30,,
Async Serial,data,4.54561417,8.25E-05,0x05,,
Async Serial,data,4.54570066,8.25E-05,0x01,,
Async Serial,data,4.54578718,8.25E-05,0x02,,
Async Serial,data,4.54587367,8.25E-05,0x62,,
Async Serial,data,4.54596018,8.25E-05,0x31,,
Async Serial,data,4.54604668,8.25E-05,0x6A,,
Async Serial,data,4.5461332,8.25E-05,0xD8,,
Async Serial,data,4.54621969,8.25E-05,0x93,,
Async Serial,data,4.5463062,8.25E-05,0x58,,
Async Serial,data,4.5463927,8.25E-05,0x00,,
Async Serial,data,4.54647922,8.25E-05,0xFF,,
Async Serial,data,4.5465657,8.25E-05,0x01,,
Async Serial,data,4.54665222,8.25E-05,0x01,,
Async Serial,data,4.5467387,8.25E-05,0xFF,,
Async Serial,data,4.54682522,8.25E-05,0x7F,,
Async Serial,data,4.5469117,8.25E-05,0xBC,,
Async Serial,data,4.54699822,8.25E-05,0x26,,
Async Serial,data,4.5470847,8.25E-05,0x00,,
Async Serial,data,4.54717122,8.25E-05,0x00,,
Async Serial,data,4.5472577,8.25E-05,0x1E,,
Async Serial,data,4.54734422,8.25E-05,0x02,,
Async Serial,data,4.5474307,8.25E-05,0x01,,
Async Serial,data,4.5475172,8.25E-05,0x06,,
Async Serial,data,4.54760368,8.25E-05,0x1A,,
Async Serial,data,4.54769019,8.25E-05,0xFF,,
Async Serial,data,4.54777668,8.25E-05,0x4C,,
Async Serial,data,4.5478632,8.25E-05,0x00,,
Async Serial,data,4.54794969,8.25E-05,0x02,,
Async Serial,data,4.54803621,8.25E-05,0x15,,
Async Serial,data,4.5481227,8.25E-05,0x11,,
Async Serial,data,4.54820922,8.25E-05,0xCC,,
Async Serial,data,4.54829571,8.25E-05,0xCC,,
Async Serial,data,4.54838223,8.25E-05,0xCC,,
Async Serial,data,4.54846873,8.25E-05,0xCC,,
Async Serial,data,4.54855525,8.25E-05,0xCC,,
Async Serial,data,4.54864174,8.25E-05,0xCC,,
Async Serial,data,4.54872826,8.25E-05,0xCC,,
Async Serial,data,4.54881477,8.25E-05,0xCC,,
Async Serial,data,4.54890129,8.25E-05,0xCC,,
Async Serial,data,4.54898778,8.25E-05,0x00,,
Async Serial,data,4.5490743,8.25E-05,0x00,,
Async Serial,data,4.5491608,8.25E-05,0x00,,
Async Serial,data,4.54924731,8.25E-05,0x00,,
Async Serial,data,4.54933382,8.25E-05,0x00,,
Async Serial,data,4.54942034,8.25E-05,0x00,,
Async Serial,data,4.54950683,8.25E-05,0x06,,
Async Serial,data,4.54959335,8.25E-05,0x47,,
Async Serial,data,4.54967985,8.25E-05,0xD0,,
Async Serial,data,4.54976636,8.25E-05,0x6C,,
Async Serial,data,4.54985285,8.25E-05,0xBF,,
Async Serial,data,4.55001828,8.25E-05,0xA0,,
Async Serial,data,4.55010478,8.25E-05,0x30,,
Async Serial,data,4.5501913,8.25E-05,0x05,,
Async Serial,data,4.55027779,8.25E-05,0x01,,
Async Serial,data,4.55036431,8.25E-05,0x03,,
Async Serial,data,4.55045081,8.25E-05,0x6A,,
Async Serial,data,4.55053733,8.25E-05,0xCA,,
Async Serial,data,4.55062382,8.25E-05,0x50,,
Async Serial,data,4.55071034,8.25E-05,0xBF,,
Async Serial,data,4.55079682,8.25E-05,0x58,,
Async Serial,data,4.55088335,8.25E-05,0xDC,,
Async Serial,data,4.55096985,8.25E-05,0x01,,
Async Serial,data,4.55105637,8.25E-05,0xFF,,
Async Serial,data,4.55114287,8.25E-05,0x01,,
Async Serial,data,4.55122938,8.25E-05,0x01,,
Async Serial,data,4.55131588,8.25E-05,0xFF,,
Async Serial,data,4.5514024,8.25E-05,0x7F,,
Async Serial,data,4.5514889,8.25E-05,0xBD,,
Async Serial,data,4.55157542,8.25E-05,0x26,,
Async Serial,data,4.5516619,8.25E-05,0x00,,
Async Serial,data,4.55174842,8.25E-05,0x00,,
Async Serial,data,4.55183491,8.25E-05,0x1E,,
Async Serial,data,4.55192143,8.25E-05,0x02,,
Async Serial,data,4.55200793,8.25E-05,0x01,,
Async Serial,data,4.55209444,8.25E-05,0x06,,
Async Serial,data,4.55218093,8.25E-05,0x1A,,
Async Serial,data,4.55226745,8.25E-05,0xFF,,
Async Serial,data,4.55235394,8.25E-05,0x4C,,
Async Serial,data,4.55244046,8.25E-05,0x00,,
Async Serial,data,4.55252696,8.25E-05,0x02,,
Async Serial,data,4.55261348,8.25E-05,0x15,,
Async Serial,data,4.55269997,8.25E-05,0x11,,
Async Serial,data,4.55278649,8.25E-05,0x11,,
Async Serial,data,4.55287298,8.25E-05,0x11,,
Async Serial,data,4.5529595,8.25E-05,0x11,,
Async Serial,data,4.553046,8.25E-05,0x11,,
Async Serial,data,4.55313252,8.25E-05,0x11,,
Async Serial,data,4.55321902,8.25E-05,0x11,,
Async Serial,data,4.55330555,8.25E-05,0x11,,
Async Serial,data,4.55339203,8.25E-05,0x11,,
Async Serial,data,4.55347855,8.25E-05,0x11,,
Async Serial,data,4.55356504,8.25E-05,0x11,,
Async Serial,data,4.55365156,8.25E-05,0x11,,
Async Serial,data,4.55373807,8.25E-05,0x11,,
Async Serial,data,4.5538246,8.25E-05,0x11,,
Async Serial,data,4.55391111,8.25E-05,0x11,,
Async Serial,data,4.55399765,8.25E-05,0x11,,
Async Serial,data,4.55408416,8.25E-05,0x2B,,
Async Serial,data,4.5541707,8.25E-05,0x67,,
Async Serial,data,4.5542572,8.25E-05,0x00,,
Async Serial,data,4.55434372,8.25E-05,0x21,,
Async Serial,data,4.55443022,8.25E-05,0xBB,,
Async Serial,data,4.55466726,8.25E-05,0xA0,,
Async Serial,data,4.55475375,8.25E-05,0x2F,,
Async Serial,data,4.55484029,8.25E-05,0x05,,
Async Serial,data,4.55492679,8.25E-05,0x01,,
Async Serial,data,4.55501333,8.25E-05,0x00,,
Async Serial,data,4.55509983,8.25E-05,0xD2,,
Async Serial,data,4.55518637,8.25E-05,0xF9,,
Async Serial,data,4.55527288,8.25E-05,0x41,,
Async Serial,data,4.55535941,8.25E-05,0xC2,,
Async Serial,data,4.55544592,8.25E-05,0xEC,,
Async Serial,data,4.55553244,8.25E-05,0xF9,,
Async Serial,data,4.55561894,8.25E-05,0x01,,
Async Serial,data,4.55570546,8.25E-05,0xFF,,
Async Serial,data,4.55579198,8.25E-05,0x01,,
Async Serial,data,4.55587851,8.25E-05,0x01,,
Async Serial,data,4.55596502,8.25E-05,0xFF,,
Async Serial,data,4.55605156,8.25E-05,0x7F,,
Async Serial,data,4.55613806,8.25E-05,0xC2,,
Async Serial,data,4.55622459,8.25E-05,0x26,,
Async Serial,data,4.5563111,8.25E-05,0x00,,
Async Serial,data,4.55639763,8.25E-05,0x00,,
Async Serial,data,4.55648414,8.25E-05,0x1D,,
Async Serial,data,4.55657068,8.25E-05,0x02,,
Async Serial,data,4.55665718,8.25E-05,0x01,,
Async Serial,data,4.55674371,8.25E-05,0x06,,
Async Serial,data,4.55683021,8.25E-05,0x19,,
Async Serial,data,4.55691674,8.25E-05,0x16,,
Async Serial,data,4.55700324,8.25E-05,0x6A,,
Async Serial,data,4.55708977,8.25E-05,0xFE,,
Async Serial,data,4.55717626,8.25E-05,0x03,,
Async Serial,data,4.55726279,8.25E-05,0x09,,
Async Serial,data,4.5573493,8.25E-05,0x02,,
Async Serial,data,4.55743581,8.25E-05,0x10,,
Async Serial,data,4.5575223,8.25E-05,0xFF,,
Async Serial,data,4.55760882,8.25E-05,0x01,,
Async Serial,data,4.55769531,8.25E-05,0x40,,
Async Serial,data,4.55778182,8.25E-05,0xFF,,
Async Serial,data,4.55786832,8.25E-05,0xFF,,
Async Serial,data,4.55795483,8.25E-05,0xFF,,
Async Serial,data,4.55804132,8.25E-05,0xFF,,
Async Serial,data,4.55812784,8.25E-05,0x06,,
Async Serial,data,4.55821434,8.25E-05,0x01,,
Async Serial,data,4.55830085,8.25E-05,0xA7,,
Async Serial,data,4.55838734,8.25E-05,0x24,,
Async Serial,data,4.55847387,8.25E-05,0x57,,
Async Serial,data,4.55856037,8.25E-05,0x62,,
Async Serial,data,4.55864689,8.25E-05,0x62,,
Async Serial,data,4.55873338,8.25E-05,0x03,,
Async Serial,data,4.5588199,8.25E-05,0x05,,
Async Serial,data,4.55890641,8.25E-05,0xFF,,
Async Serial,data,4.55899293,8.25E-05,0x18,,
Async Serial,data,4.55915578,8.25E-05,0xA0,,
Async Serial,data,4.55924227,8.25E-05,0x30,,
Async Serial,data,4.55932879,8.25E-05,0x05,,
Async Serial,data,4.55941529,8.25E-05,0x01,,
Async Serial,data,4.55950181,8.25E-05,0x03,,
Async Serial,data,4.5595883,8.25E-05,0x62,,
Async Serial,data,4.55967482,8.25E-05,0x07,,
Async Serial,data,4.5597613,8.25E-05,0x30,,
Async Serial,data,4.5598478,8.25E-05,0x86,,
Async Serial,data,4.55993429,8.25E-05,0x10,,
Async Serial,data,4.5600208,8.25E-05,0xCD,,
Async Serial,data,4.56010729,8.25E-05,0x01,,
Async Serial,data,4.56019382,8.25E-05,0xFF,,
Async Serial,data,4.56028031,8.25E-05,0x01,,
Async Serial,data,4.56036685,8.25E-05,0x01,,
Async Serial,data,4.56045335,8.25E-05,0xFF,,
Async Serial,data,4.56053989,8.25E-05,0x7F,,
Async Serial,data,4.56062638,8.25E-05,0xB3,,
Async Serial,data,4.56071291,8.25E-05,0x26,,
Async Serial,data,4.56079942,8.25E-05,0x00,,
Async Serial,data,4.56088597,8.25E-05,0x00,,
Async Serial,data,4.56097248,8.25E-05,0x1E,,
Async Serial,data,4.56105901,8.25E-05,0x02,,
Async Serial,data,4.56114553,8.25E-05,0x01,,
Async Serial,data,4.56123207,8.25E-05,0x06,,
Async Serial,data,4.56131858,8.25E-05,0x1A,,
Async Serial,data,4.56140512,8.25E-05,0xFF,,
Async Serial,data,4.56149162,8.25E-05,0x4C,,
Async Serial,data,4.56157815,8.25E-05,0x00,,
Async Serial,data,4.56166466,8.25E-05,0x02,,
Async Serial,data,4.56175118,8.25E-05,0x15,,
Async Serial,data,4.56183769,8.25E-05,0xF7,,
Async Serial,data,4.56192422,8.25E-05,0x82,,
Async Serial,data,4.56201074,8.25E-05,0x6D,,
Async Serial,data,4.56209727,8.25E-05,0xA6,,
Async Serial,data,4.56218378,8.25E-05,0x4F,,
Async Serial,data,4.56227031,8.25E-05,0xA2,,
Async Serial,data,4.56235682,8.25E-05,0x4E,,
Async Serial,data,4.56244335,8.25E-05,0x98,,
Async Serial,data,4.56252987,8.25E-05,0x80,,
Async Serial,data,4.56261642,8.25E-05,0x24,,
Async Serial,data,4.56270294,8.25E-05,0xBC,,
Async Serial,data,4.56278948,8.25E-05,0x5B,,
Async Serial,data,4.56287601,8.25E-05,0x71,,
Async Serial,data,4.56296255,8.25E-05,0xE0,,
Async Serial,data,4.56304908,8.25E-05,0x89,,
Async Serial,data,4.56313562,8.25E-05,0x3E,,
Async Serial,data,4.56322214,8.25E-05,0x0F,,
Async Serial,data,4.5633087,8.25E-05,0x58,,
Async Serial,data,4.56339521,8.25E-05,0x83,,
Async Serial,data,4.56349646,8.25E-05,0x98,,
Async Serial,data,4.56358296,8.25E-05,0xB3,,
Async Serial,data,4.5637461,8.25E-05,0xA0,,
Async Serial,data,4.56383261,8.25E-05,0x2F,,
Async Serial,data,4.56391914,8.25E-05,0x05,,
Async Serial,data,4.56400564,8.25E-05,0x01,,
Async Serial,data,4.56409217,8.25E-05,0x00,,
Async Serial,data,4.56417866,8.25E-05,0xE8,,
Async Serial,data,4.56426519,8.25E-05,0xE8,,
Async Serial,data,4.56435169,8.25E-05,0x6D,,
Async Serial,data,4.56443822,8.25E-05,0x2A,,
Async Serial,data,4.56452472,8.25E-05,0xFA,,
Async Serial,data,4.56461124,8.25E-05,0xEC,,
Async Serial,data,4.56469774,8.25E-05,0x01,,
Async Serial,data,4.56478428,8.25E-05,0xFF,,
Async Serial,data,4.56487078,8.25E-05,0x01,,
Async Serial,data,4.5649573,8.25E-05,0x01,,
Async Serial,data,4.5650438,8.25E-05,0xFF,,
Async Serial,data,4.56513032,8.25E-05,0x7F,,
Async Serial,data,4.56521682,8.25E-05,0xC0,,
Async Serial,data,4.56530334,8.25E-05,0x27,,
Async Serial,data,4.56538983,8.25E-05,0x00,,
Async Serial,data,4.56547635,8.25E-05,0x00,,
Async Serial,data,4.56556284,8.25E-05,0x1D,,
Async Serial,data,4.56564936,8.25E-05,0x02,,
Async Serial,data,4.56573586,8.25E-05,0x01,,
Async Serial,data,4.56582238,8.25E-05,0x06,,
Async Serial,data,4.56590887,8.25E-05,0x19,,
Async Serial,data,4.5659954,8.25E-05,0x16,,
Async Serial,data,4.5660819,8.25E-05,0x6A,,
Async Serial,data,4.56616843,8.25E-05,0xFE,,
Async Serial,data,4.56625493,8.25E-05,0x03,,
Async Serial,data,4.56634144,8.25E-05,0x09,,
Async Serial,data,4.56642794,8.25E-05,0x02,,
Async Serial,data,4.56651446,8.25E-05,0x10,,
Async Serial,data,4.56660096,8.25E-05,0x01,,
Async Serial,data,4.56668748,8.25E-05,0x00,,
Async Serial,data,4.56677398,8.25E-05,0x3F,,
Async Serial,data,4.5668605,8.25E-05,0xFF,,
Async Serial,data,4.566947,8.25E-05,0xFF,,
Async Serial,data,4.56703352,8.25E-05,0xFF,,
Async Serial,data,4.56712002,8.25E-05,0xFF,,
Async Serial,data,4.56720654,8.25E-05,0x06,,
Async Serial,data,4.56729305,8.25E-05,0x01,,
Async Serial,data,4.56737957,8.25E-05,0x8E,,
Async Serial,data,4.56746607,8.25E-05,0x64,,
Async Serial,data,4.56755259,8.25E-05,0x55,,
Async Serial,data,4.5676391,8.25E-05,0x62,,
Async Serial,data,4.56772565,8.25E-05,0x64,,
Async Serial,data,4.56781217,8.25E-05,0x03,,
Async Serial,data,4.56789871,8.25E-05,0x05,,
Async Serial,data,4.56798522,8.25E-05,0xFF,,
Async Serial,data,4.56807177,8.25E-05,0x15,,
Async Serial,data,4.56822754,8.25E-05,0xA0,,
Async Serial,data,4.56831406,8.25E-05,0x20,,
Async Serial,data,4.5684006,8.25E-05,0x05,,
Async Serial,data,4.56848711,8.25E-05,0x01,,
Async Serial,data,4.56857365,8.25E-05,0x00,,
Async Serial,data,4.56866017,8.25E-05,0xEA,,
Async Serial,data,4.56874671,8.25E-05,0x11,,
Async Serial,data,4.56883322,8.25E-05,0x83,,
Async Serial,data,4.56891977,8.25E-05,0x25,,
Async Serial,data,4.56900628,8.25E-05,0x7D,,
Async Serial,data,4.56909282,8.25E-05,0x58,,
Async Serial,data,4.56917934,8.25E-05,0x01,,
Async Serial,data,4.56926589,8.25E-05,0xFF,,
Async Serial,data,4.56935241,8.25E-05,0x01,,
Async Serial,data,4.56943895,8.25E-05,0x01,,
Async Serial,data,4.56952546,8.25E-05,0xFF,,
Async Serial,data,4.569612,8.25E-05,0x7F,,
Async Serial,data,4.56969851,8.25E-05,0xE3,,
Async Serial,data,4.56978506,8.25E-05,0x25,,
Async Serial,data,4.56987158,8.25E-05,0x00,,
Async Serial,data,4.56995812,8.25E-05,0x00,,
Async Serial,data,4.57004463,8.25E-05,0x0E,,
Async Serial,data,4.57013117,8.25E-05,0x02,,
Async Serial,data,4.57021767,8.25E-05,0x01,,
Async Serial,data,4.5703042,8.25E-05,0x06,,
Async Serial,data,4.5703907,8.25E-05,0x0A,,
Async Serial,data,4.57047725,8.25E-05,0xFF,,
Async Serial,data,4.57056376,8.25E-05,0x4C,,
Async Serial,data,4.5706503,8.25E-05,0x00,,
Async Serial,data,4.57073682,8.25E-05,0x10,,
Async Serial,data,4.57082336,8.25E-05,0x05,,
Async Serial,data,4.57090988,8.25E-05,0x4B,,
Async Serial,data,4.57099642,8.25E-05,0x1C,,
Async Serial,data,4.57108294,8.25E-05,0x10,,
Async Serial,data,4.57116947,8.25E-05,0x62,,
Async Serial,data,4.57125598,8.25E-05,0xB7,,
Async Serial,data,4.57141944,8.25E-05,0xA0,,
Async Serial,data,4.57150595,8.25E-05,0x20,,
Async Serial,data,4.57159249,8.25E-05,0x05,,
Async Serial,data,4.571679,8.25E-05,0x01,,
Async Serial,data,4.57176554,8.25E-05,0x00,,
Async Serial,data,4.57185205,8.25E-05,0x53,,
Async Serial,data,4.57193857,8.25E-05,0x53,,
Async Serial,data,4.57202507,8.25E-05,0x59,,
Async Serial,data,4.57211159,8.25E-05,0xC7,,
Async Serial,data,4.5721981,8.25E-05,0xC2,,
Async Serial,data,4.57228462,8.25E-05,0x4B,,
Async Serial,data,4.57237113,8.25E-05,0x01,,
Async Serial,data,4.57245766,8.25E-05,0xFF,,
Async Serial,data,4.57254417,8.25E-05,0x01,,
Async Serial,data,4.57263069,8.25E-05,0x01,,
Async Serial,data,4.57271719,8.25E-05,0xFF,,
Async Serial,data,4.57280372,8.25E-05,0x7F,,
Async Serial,data,4.57289022,8.25E-05,0xE3,,
Async Serial,data,4.57297674,8.25E-05,0x25,,
Async Serial,data,4.57306325,8.25E-05,0x00,,
Async Serial,data,4.57314977,8.25E-05,0x00,,
Async Serial,data,4.57323627,8.25E-05,0x0E,,
Async Serial,data,4.57332279,8.25E-05,0x02,,
Async Serial,data,4.5734093,8.25E-05,0x01,,
Async Serial,data,4.57349582,8.25E-05,0x06,,
Async Serial,data,4.57358232,8.25E-05,0x0A,,
Async Serial,data,4.57366885,8.25E-05,0xFF,,
Async Serial,data,4.57375536,8.25E-05,0x4C,,
Async Serial,data,4.57384189,8.25E-05,0x00,,
Async Serial,data,4.57392839,8.25E-05,0x10,,
Async Serial,data,4.57401492,8.25E-05,0x05,,
Async Serial,data,4.57410142,8.25E-05,0x4B,,
Async Serial,data,4.57418794,8.25E-05,0x1C,,
Async Serial,data,4.57427442,8.25E-05,0x10,,
Async Serial,data,4.57436094,8.25E-05,0x62,,
Async Serial,data,4.57444745,8.25E-05,0xB7,,
Async Serial,data,4.5759319,8.25E-05,0xA0,,
Async Serial,data,4.57601842,8.25E-05,0x30,,
Async Serial,data,4.57610497,8.25E-05,0x05,,
Async Serial,data,4.57619148,8.25E-05,0x01,,
Async Serial,data,4.57627802,8.25E-05,0x03,,
Async Serial,data,4.57636454,8.25E-05,0xA6,,
Async Serial,data,4.57645107,8.25E-05,0x23,,
Async Serial,data,4.57653759,8.25E-05,0x9E,,
Async Serial,data,4.57662413,8.25E-05,0x3F,,
Async Serial,data,4.57671065,8.25E-05,0xD1,,
Async Serial,data,4.57679718,8.25E-05,0xED,,
Async Serial,data,4.57688369,8.25E-05,0x01,,
Async Serial,data,4.57697022,8.25E-05,0xFF,,
Async Serial,data,4.57705673,8.25E-05,0x01,,
Async Serial,data,4.57714326,8.25E-05,0x01,,
Async Serial,data,4.57722977,8.25E-05,0xFF,,
Async Serial,data,4.5773163,8.25E-05,0x7F,,
Async Serial,data,4.5774028,8.25E-05,0xB5,,
Async Serial,data,4.57748932,8.25E-05,0x26,,
Async Serial,data,4.57757582,8.25E-05,0x00,,
Async Serial,data,4.57766234,8.25E-05,0x00,,
Async Serial,data,4.57774884,8.25E-05,0x1E,,
Async Serial,data,4.57783536,8.25E-05,0x02,,
Async Serial,data,4.57792186,8.25E-05,0x01,,
Async Serial,data,4.57800838,8.25E-05,0x06,,
Async Serial,data,4.57809488,8.25E-05,0x1A,,
Async Serial,data,4.5781814,8.25E-05,0xFF,,
Async Serial,data,4.5782679,8.25E-05,0x4C,,
Async Serial,data,4.57835443,8.25E-05,0x00,,
Async Serial,data,4.57844092,8.25E-05,0x02,,
Async Serial,data,4.57852743,8.25E-05,0x15,,
Async Serial,data,4.57861393,8.25E-05,0xF7,,
Async Serial,data,4.57870045,8.25E-05,0x82,,
Async Serial,data,4.57878694,8.25E-05,0x6D,,
Async Serial,data,4.57887347,8.25E-05,0xA6,,
Async Serial,data,4.57895997,8.25E-05,0x4F,,
Async Serial,data,4.57904649,8.25E-05,0xA2,,
Async Serial,data,4.57913299,8.25E-05,0x4E,,
Async Serial,data,4.57921952,8.25E-05,0x98,,
Async Serial,data,4.57930601,8.25E-05,0x80,,
